family,family_name,converter_id,converter_name,public_label,display_order,speed_ratio,k_factor,torque_ratio,status,customer_visible
10R80258,10R80 258,10r80258-10r80258-pump1x19b,10R80258 Pump1X19B,10R80258 Pump1X19B,9,0.8,244.21,1.127,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x19b,10R80258 Pump1X19B,10R80258 Pump1X19B,10,0.85,247.65,1.07,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x19b,10R80258 Pump1X19B,10R80258 Pump1X19B,11,0.9,250.62,1.01,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x19b,10R80258 Pump1X19B,10R80258 Pump1X19B,12,0.92,253.54,0.986,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x19b,10R80258 Pump1X19B,10R80258 Pump1X19B,13,0.95,261.16,0.957,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x21b,10R80258 Pump1X21B,10R80258 Pump1X21B,1,0.0,194.98,1.905,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x21b,10R80258 Pump1X21B,10R80258 Pump1X21B,2,0.1,188.51,1.794,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x21b,10R80258 Pump1X21B,10R80258 Pump1X21B,3,0.2,183.57,1.655,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x21b,10R80258 Pump1X21B,10R80258 Pump1X21B,4,0.3,177.33,1.596,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x21b,10R80258 Pump1X21B,10R80258 Pump1X21B,5,0.4,173.15,1.531,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x21b,10R80258 Pump1X21B,10R80258 Pump1X21B,6,0.5,168.28,1.384,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x21b,10R80258 Pump1X21B,10R80258 Pump1X21B,7,0.6,168.68,1.3,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x21b,10R80258 Pump1X21B,10R80258 Pump1X21B,8,0.7,175.13,1.208,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x21b,10R80258 Pump1X21B,10R80258 Pump1X21B,9,0.8,182.55,1.115,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x21b,10R80258 Pump1X21B,10R80258 Pump1X21B,10,0.85,187.24,1.063,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x21b,10R80258 Pump1X21B,10R80258 Pump1X21B,11,0.9,193.74,1.021,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x21b,10R80258 Pump1X21B,10R80258 Pump1X21B,12,0.92,196.77,0.998,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x21b,10R80258 Pump1X21B,10R80258 Pump1X21B,13,0.95,203.82,0.961,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x22b,10R80258 Pump1X22B,10R80258 Pump1X22B,1,0.0,213.91,1.98,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x22b,10R80258 Pump1X22B,10R80258 Pump1X22B,2,0.1,211.45,1.877,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x22b,10R80258 Pump1X22B,10R80258 Pump1X22B,3,0.2,210.18,1.786,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x22b,10R80258 Pump1X22B,10R80258 Pump1X22B,4,0.3,205.62,1.663,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x22b,10R80258 Pump1X22B,10R80258 Pump1X22B,5,0.4,202.03,1.559,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x22b,10R80258 Pump1X22B,10R80258 Pump1X22B,6,0.5,197.98,1.443,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x22b,10R80258 Pump1X22B,10R80258 Pump1X22B,7,0.6,194.34,1.329,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x22b,10R80258 Pump1X22B,10R80258 Pump1X22B,8,0.7,197.3,1.232,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x22b,10R80258 Pump1X22B,10R80258 Pump1X22B,9,0.8,202.76,1.134,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x22b,10R80258 Pump1X22B,10R80258 Pump1X22B,10,0.85,207.63,1.069,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x22b,10R80258 Pump1X22B,10R80258 Pump1X22B,11,0.9,217.75,1.014,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x22b,10R80258 Pump1X22B,10R80258 Pump1X22B,12,0.92,221.82,0.992,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x22b,10R80258 Pump1X22B,10R80258 Pump1X22B,13,0.95,232.5,0.959,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x23b,10R80258 Pump1X23B,10R80258 Pump1X23B,1,0.0,196.94,1.902,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x23b,10R80258 Pump1X23B,10R80258 Pump1X23B,2,0.1,191.64,1.81,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x23b,10R80258 Pump1X23B,10R80258 Pump1X23B,3,0.2,187.29,1.73,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x23b,10R80258 Pump1X23B,10R80258 Pump1X23B,4,0.3,182.42,1.628,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x23b,10R80258 Pump1X23B,10R80258 Pump1X23B,5,0.4,178.35,1.532,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x23b,10R80258 Pump1X23B,10R80258 Pump1X23B,6,0.5,174.26,1.428,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x23b,10R80258 Pump1X23B,10R80258 Pump1X23B,7,0.6,174.28,1.296,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x23b,10R80258 Pump1X23B,10R80258 Pump1X23B,8,0.7,177.78,1.215,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x23b,10R80258 Pump1X23B,10R80258 Pump1X23B,9,0.8,186.18,1.113,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x23b,10R80258 Pump1X23B,10R80258 Pump1X23B,10,0.85,191.52,1.056,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x23b,10R80258 Pump1X23B,10R80258 Pump1X23B,11,0.9,198.25,1.004,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x23b,10R80258 Pump1X23B,10R80258 Pump1X23B,12,0.92,205.11,0.981,published,true
10R80258,10R80 258,10r80258-10r80258-pump1x23b,10R80258 Pump1X23B,10R80258 Pump1X23B,13,0.95,220.27,0.949,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x12b,10R80258 Pump3X12B,10R80258 Pump3X12B,1,0.0,255.75,1.892,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x12b,10R80258 Pump3X12B,10R80258 Pump3X12B,2,0.1,260.29,1.779,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x12b,10R80258 Pump3X12B,10R80258 Pump3X12B,3,0.2,259.53,1.66,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x12b,10R80258 Pump3X12B,10R80258 Pump3X12B,4,0.3,255.04,1.612,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x12b,10R80258 Pump3X12B,10R80258 Pump3X12B,5,0.4,258.59,1.49,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x12b,10R80258 Pump3X12B,10R80258 Pump3X12B,6,0.5,270.87,1.435,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x12b,10R80258 Pump3X12B,10R80258 Pump3X12B,7,0.6,291.71,1.348,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x12b,10R80258 Pump3X12B,10R80258 Pump3X12B,8,0.7,296.12,1.217,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x12b,10R80258 Pump3X12B,10R80258 Pump3X12B,9,0.8,311.22,1.101,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x12b,10R80258 Pump3X12B,10R80258 Pump3X12B,10,0.85,325.78,1.045,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x12b,10R80258 Pump3X12B,10R80258 Pump3X12B,11,0.9,340.82,0.974,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x12b,10R80258 Pump3X12B,10R80258 Pump3X12B,12,0.92,346.72,0.954,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x12b,10R80258 Pump3X12B,10R80258 Pump3X12B,13,0.95,360.18,0.9,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x14b,10R80258 Pump3X14B,10R80258 Pump3X14B,1,0.0,244.85,1.967,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x14b,10R80258 Pump3X14B,10R80258 Pump3X14B,2,0.1,246.27,1.853,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x14b,10R80258 Pump3X14B,10R80258 Pump3X14B,3,0.2,242.96,1.728,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x14b,10R80258 Pump3X14B,10R80258 Pump3X14B,4,0.3,239.7,1.685,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x14b,10R80258 Pump3X14B,10R80258 Pump3X14B,5,0.4,245.57,1.556,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x14b,10R80258 Pump3X14B,10R80258 Pump3X14B,6,0.5,255.05,1.455,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x14b,10R80258 Pump3X14B,10R80258 Pump3X14B,7,0.6,269.06,1.348,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x14b,10R80258 Pump3X14B,10R80258 Pump3X14B,8,0.7,277.46,1.217,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x14b,10R80258 Pump3X14B,10R80258 Pump3X14B,9,0.8,289.85,1.091,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x14b,10R80258 Pump3X14B,10R80258 Pump3X14B,10,0.85,303.73,1.009,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x14b,10R80258 Pump3X14B,10R80258 Pump3X14B,11,0.9,319.61,0.961,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x14b,10R80258 Pump3X14B,10R80258 Pump3X14B,12,0.92,329.02,0.936,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x14b,10R80258 Pump3X14B,10R80258 Pump3X14B,13,0.95,339.08,0.895,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x15b,10R80258 Pump3X15B,10R80258 Pump3X15B,1,0.0,247.35,1.981,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x15b,10R80258 Pump3X15B,10R80258 Pump3X15B,2,0.1,248.76,1.891,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x15b,10R80258 Pump3X15B,10R80258 Pump3X15B,3,0.2,252.06,1.781,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x15b,10R80258 Pump3X15B,10R80258 Pump3X15B,4,0.3,239.67,1.653,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x15b,10R80258 Pump3X15B,10R80258 Pump3X15B,5,0.4,247.57,1.582,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x15b,10R80258 Pump3X15B,10R80258 Pump3X15B,6,0.5,261.92,1.447,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x15b,10R80258 Pump3X15B,10R80258 Pump3X15B,7,0.6,274.97,1.35,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x15b,10R80258 Pump3X15B,10R80258 Pump3X15B,8,0.7,279.52,1.235,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x15b,10R80258 Pump3X15B,10R80258 Pump3X15B,9,0.8,295.34,1.078,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x15b,10R80258 Pump3X15B,10R80258 Pump3X15B,10,0.85,308.81,1.029,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x15b,10R80258 Pump3X15B,10R80258 Pump3X15B,11,0.9,325.55,0.961,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x15b,10R80258 Pump3X15B,10R80258 Pump3X15B,12,0.92,331.64,0.926,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x15b,10R80258 Pump3X15B,10R80258 Pump3X15B,13,0.95,342.52,0.89,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x16b,10R80258 Pump3X16B,10R80258 Pump3X16B,1,0.0,249.42,1.836,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x16b,10R80258 Pump3X16B,10R80258 Pump3X16B,2,0.1,244.26,1.756,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x16b,10R80258 Pump3X16B,10R80258 Pump3X16B,3,0.2,239.95,1.676,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x16b,10R80258 Pump3X16B,10R80258 Pump3X16B,4,0.3,228.43,1.6,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x16b,10R80258 Pump3X16B,10R80258 Pump3X16B,5,0.4,225.9,1.481,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x16b,10R80258 Pump3X16B,10R80258 Pump3X16B,6,0.5,225.41,1.409,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x16b,10R80258 Pump3X16B,10R80258 Pump3X16B,7,0.6,224.9,1.298,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x16b,10R80258 Pump3X16B,10R80258 Pump3X16B,8,0.7,224.51,1.194,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x16b,10R80258 Pump3X16B,10R80258 Pump3X16B,9,0.8,225.5,1.088,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x16b,10R80258 Pump3X16B,10R80258 Pump3X16B,10,0.85,227.51,1.03,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x16b,10R80258 Pump3X16B,10R80258 Pump3X16B,11,0.9,233.07,0.975,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x16b,10R80258 Pump3X16B,10R80258 Pump3X16B,12,0.92,237.06,0.951,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x16b,10R80258 Pump3X16B,10R80258 Pump3X16B,13,0.95,255.91,0.92,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x17b,10R80258 Pump3X17B,10R80258 Pump3X17B,1,0.0,203.26,1.995,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x17b,10R80258 Pump3X17B,10R80258 Pump3X17B,2,0.1,201.01,1.883,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x17b,10R80258 Pump3X17B,10R80258 Pump3X17B,3,0.2,204.19,1.795,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x17b,10R80258 Pump3X17B,10R80258 Pump3X17B,4,0.3,206.12,1.699,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x17b,10R80258 Pump3X17B,10R80258 Pump3X17B,5,0.4,208.08,1.586,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x17b,10R80258 Pump3X17B,10R80258 Pump3X17B,6,0.5,212.0,1.466,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x17b,10R80258 Pump3X17B,10R80258 Pump3X17B,7,0.6,214.98,1.337,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x17b,10R80258 Pump3X17B,10R80258 Pump3X17B,8,0.7,221.54,1.21,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x17b,10R80258 Pump3X17B,10R80258 Pump3X17B,9,0.8,229.28,1.09,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x17b,10R80258 Pump3X17B,10R80258 Pump3X17B,10,0.85,234.01,1.025,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x17b,10R80258 Pump3X17B,10R80258 Pump3X17B,11,0.9,245.97,0.956,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x17b,10R80258 Pump3X17B,10R80258 Pump3X17B,12,0.92,256.18,0.936,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x17b,10R80258 Pump3X17B,10R80258 Pump3X17B,13,0.95,291.32,0.897,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x19b,10R80258 Pump3X19B,10R80258 Pump3X19B,1,0.0,226.47,1.934,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x19b,10R80258 Pump3X19B,10R80258 Pump3X19B,2,0.1,224.71,1.851,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x19b,10R80258 Pump3X19B,10R80258 Pump3X19B,3,0.2,223.82,1.735,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x19b,10R80258 Pump3X19B,10R80258 Pump3X19B,4,0.3,226.18,1.698,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x19b,10R80258 Pump3X19B,10R80258 Pump3X19B,5,0.4,229.0,1.6,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x19b,10R80258 Pump3X19B,10R80258 Pump3X19B,6,0.5,236.55,1.515,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x19b,10R80258 Pump3X19B,10R80258 Pump3X19B,7,0.6,240.44,1.328,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x19b,10R80258 Pump3X19B,10R80258 Pump3X19B,8,0.7,244.8,1.195,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x19b,10R80258 Pump3X19B,10R80258 Pump3X19B,9,0.8,254.2,1.092,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x19b,10R80258 Pump3X19B,10R80258 Pump3X19B,10,0.85,259.21,1.032,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x19b,10R80258 Pump3X19B,10R80258 Pump3X19B,11,0.9,265.44,0.962,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x19b,10R80258 Pump3X19B,10R80258 Pump3X19B,12,0.92,272.08,0.945,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x19b,10R80258 Pump3X19B,10R80258 Pump3X19B,13,0.95,287.41,0.905,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x21b,10R80258 Pump3X21B,10R80258 Pump3X21B,1,0.0,208.6,1.969,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x21b,10R80258 Pump3X21B,10R80258 Pump3X21B,2,0.1,201.49,1.901,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x21b,10R80258 Pump3X21B,10R80258 Pump3X21B,3,0.2,196.16,1.771,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x21b,10R80258 Pump3X21B,10R80258 Pump3X21B,4,0.3,193.58,1.667,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x21b,10R80258 Pump3X21B,10R80258 Pump3X21B,5,0.4,186.95,1.536,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x21b,10R80258 Pump3X21B,10R80258 Pump3X21B,6,0.5,183.9,1.436,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x21b,10R80258 Pump3X21B,10R80258 Pump3X21B,7,0.6,184.83,1.313,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x21b,10R80258 Pump3X21B,10R80258 Pump3X21B,8,0.7,191.16,1.182,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x21b,10R80258 Pump3X21B,10R80258 Pump3X21B,9,0.8,200.06,1.07,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x21b,10R80258 Pump3X21B,10R80258 Pump3X21B,10,0.85,206.79,1.016,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x21b,10R80258 Pump3X21B,10R80258 Pump3X21B,11,0.9,216.38,0.957,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x21b,10R80258 Pump3X21B,10R80258 Pump3X21B,12,0.92,221.37,0.94,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x21b,10R80258 Pump3X21B,10R80258 Pump3X21B,13,0.95,256.5,0.896,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x22b,10R80258 Pump3X22B,10R80258 Pump3X22B,1,0.0,230.91,2.141,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x22b,10R80258 Pump3X22B,10R80258 Pump3X22B,2,0.1,226.46,2.011,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x22b,10R80258 Pump3X22B,10R80258 Pump3X22B,3,0.2,223.9,1.874,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x22b,10R80258 Pump3X22B,10R80258 Pump3X22B,4,0.3,220.89,1.747,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x22b,10R80258 Pump3X22B,10R80258 Pump3X22B,5,0.4,214.59,1.6,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x22b,10R80258 Pump3X22B,10R80258 Pump3X22B,6,0.5,211.12,1.464,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x22b,10R80258 Pump3X22B,10R80258 Pump3X22B,7,0.6,208.13,1.336,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x22b,10R80258 Pump3X22B,10R80258 Pump3X22B,8,0.7,211.89,1.203,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x22b,10R80258 Pump3X22B,10R80258 Pump3X22B,9,0.8,218.79,1.087,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x22b,10R80258 Pump3X22B,10R80258 Pump3X22B,10,0.85,225.58,1.016,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x22b,10R80258 Pump3X22B,10R80258 Pump3X22B,11,0.9,239.52,0.955,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x22b,10R80258 Pump3X22B,10R80258 Pump3X22B,12,0.92,249.66,0.933,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x22b,10R80258 Pump3X22B,10R80258 Pump3X22B,13,0.95,287.03,0.901,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x23b,10R80258 Pump3X23B,10R80258 Pump3X23B,1,0.0,209.02,2.054,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x23b,10R80258 Pump3X23B,10R80258 Pump3X23B,2,0.1,201.73,1.921,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x23b,10R80258 Pump3X23B,10R80258 Pump3X23B,3,0.2,197.38,1.799,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x23b,10R80258 Pump3X23B,10R80258 Pump3X23B,4,0.3,193.88,1.675,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x23b,10R80258 Pump3X23B,10R80258 Pump3X23B,5,0.4,189.4,1.541,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x23b,10R80258 Pump3X23B,10R80258 Pump3X23B,6,0.5,186.15,1.432,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x23b,10R80258 Pump3X23B,10R80258 Pump3X23B,7,0.6,186.27,1.312,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x23b,10R80258 Pump3X23B,10R80258 Pump3X23B,8,0.7,192.39,1.191,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x23b,10R80258 Pump3X23B,10R80258 Pump3X23B,9,0.8,200.91,1.079,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x23b,10R80258 Pump3X23B,10R80258 Pump3X23B,10,0.85,207.32,1.021,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x23b,10R80258 Pump3X23B,10R80258 Pump3X23B,11,0.9,219.58,0.967,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x23b,10R80258 Pump3X23B,10R80258 Pump3X23B,12,0.92,230.97,0.937,published,true
10R80258,10R80 258,10r80258-10r80258-pump3x23b,10R80258 Pump3X23B,10R80258 Pump3X23B,13,0.95,254.4,0.891,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt2n,252P1 23BXT2N,252P1 23BXT2N,1,0.0,199.04,1.769,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt2n,252P1 23BXT2N,252P1 23BXT2N,2,0.1,191.96,1.698,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt2n,252P1 23BXT2N,252P1 23BXT2N,3,0.2,185.2,1.608,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt2n,252P1 23BXT2N,252P1 23BXT2N,4,0.3,182.28,1.543,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt2n,252P1 23BXT2N,252P1 23BXT2N,5,0.4,178.19,1.462,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt2n,252P1 23BXT2N,252P1 23BXT2N,6,0.5,171.7,1.35,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt2n,252P1 23BXT2N,252P1 23BXT2N,7,0.6,166.56,1.243,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt2n,252P1 23BXT2N,252P1 23BXT2N,8,0.7,170.16,1.166,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt2n,252P1 23BXT2N,252P1 23BXT2N,9,0.8,173.5,1.068,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt2n,252P1 23BXT2N,252P1 23BXT2N,10,0.85,177.88,1.029,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt2n,252P1 23BXT2N,252P1 23BXT2N,11,0.9,185.63,0.984,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt2n,252P1 23BXT2N,252P1 23BXT2N,12,0.92,192.81,0.961,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt2n,252P1 23BXT2N,252P1 23BXT2N,13,0.95,204.62,0.915,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4i,252P1 23BXT4I,252P1 23BXT4I,1,0.0,239.8,1.775,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4i,252P1 23BXT4I,252P1 23BXT4I,2,0.1,233.92,1.717,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4i,252P1 23BXT4I,252P1 23BXT4I,3,0.2,225.89,1.641,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4i,252P1 23BXT4I,252P1 23BXT4I,4,0.3,217.94,1.559,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4i,252P1 23BXT4I,252P1 23BXT4I,5,0.4,213.36,1.472,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4i,252P1 23BXT4I,252P1 23BXT4I,6,0.5,209.25,1.39,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4i,252P1 23BXT4I,252P1 23BXT4I,7,0.6,208.45,1.287,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4i,252P1 23BXT4I,252P1 23BXT4I,8,0.7,207.59,1.176,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4i,252P1 23BXT4I,252P1 23BXT4I,9,0.8,207.2,1.078,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4i,252P1 23BXT4I,252P1 23BXT4I,10,0.85,208.88,1.047,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4i,252P1 23BXT4I,252P1 23BXT4I,11,0.9,213.3,0.993,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4i,252P1 23BXT4I,252P1 23BXT4I,12,0.92,216.06,0.969,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4i,252P1 23BXT4I,252P1 23BXT4I,13,0.95,225.1,0.935,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4j,252P1 23BXT4J,252P1 23BXT4J,1,0.0,232.4,1.801,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4j,252P1 23BXT4J,252P1 23BXT4J,2,0.1,226.0,1.727,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4j,252P1 23BXT4J,252P1 23BXT4J,3,0.2,219.11,1.653,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4j,252P1 23BXT4J,252P1 23BXT4J,4,0.3,210.9,1.565,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4j,252P1 23BXT4J,252P1 23BXT4J,5,0.4,206.95,1.48,published,true
